pair,count
"('一々', '開')",1
"('開', '順番')",1
"('点検', '開')",1
"('し', '開')",1
"('あと', '開')",1
"('で', '開')",1
"('ふと', '開')",1
"('下女', '開')",1
"('勧め', '開')",1
"('布団', '開')",1
"('上', '開')",1
"('見る', '開')",1
"('いつ', '開')",1
"('開', '間')",1
"('か', '開')",1
"('一', '開')",1
"('疋', '開')",1
"('猫', '開')",1
"('が', '開')",1
"('すまし', '開')",1
"('坐っ', '開')",1
"('いる', '開')",1
"('万国', '春')",1
"('ある', '万国')",1
"('万国', '木菴')",1
"('万国', '贋物')",1
"('や', '万国')",1
"('万国', '京')",1
"('万国', '製')",1
"('万国', '安')",1
"('万国', '青磁')",1
"('万国', '活け')",1
"('万国', '彼岸')",1
"('万国', '桜')",1
"('など', '万国')",1
"('一々', '万国')",1
"('万国', '順番')",1
"('万国', '点検')",1
"('し', '万国')",1
"('あと', '万国')",1
"('で', '万国')",1
"('ふと', '万国')",1
"('万国', '下女')",1
"('万国', '勧め')",1
"('万国', '布団')",1
"('万国', '上')",1
"('万国', '見る')",1
"('いつ', '万国')",1
"('万国', '間')",1
"('か', '万国')",1
"('一', '万国')",1
"('万国', '疋')",1
"('万国', '猫')",1
"('が', '万国')",1
"('すまし', '万国')",1
"('万国', '坐っ')",1
"('いる', '万国')",1
"('春', '木菴')",1
"('春', '贋物')",1
"('京', '春')",1
"('春', '製')",1
"('安', '春')",1
"('春', '青磁')",1
"('春', '活け')",1
"('彼岸', '春')",1
"('春', '桜')",1
"('など', '春')",1
"('一々', '春')",1
"('春', '順番')",1
"('春', '点検')",1
"('し', '春')",1
"('あと', '春')",1
"('ふと', '春')",1
"('下女', '春')",1
"('勧め', '春')",1
"('布団', '春')",1
"('春', '見る')",1
"('いつ', '春')",1
"('春', '間')",1
"('か', '春')",1
"('一', '春')",1
"('春', '疋')",1
"('が', '春')",1
"('すまし', '春')",1
"('坐っ', '春')",1
"('いる', '春')",1
"('ある', '木菴')",1
"('ある', '贋物')",1
"('ある', '京')",1
"('ある', '製')",1
"('ある', '青磁')",1
"('ある', '活け')",1
"('ある', '彼岸')",1
"('ある', '桜')",1
"('ある', '一々')",1
"('ある', '順番')",1
"('ある', '点検')",1
"('あと', 'ある')",1
"('ある', 'ふと')",1
"('ある', '勧め')",1
"('ある', '布団')",1
"('ある', 'いつ')",1
"('ある', 'すまし')",1
"('ある', '坐っ')",1
"('木菴', '贋物')",1
"('や', '木菴')",1
"('京', '木菴')",1
"('木菴', '製')",1
"('安', '木菴')",1
"('木菴', '青磁')",1
"('木菴', '活け')",1
"('彼岸', '木菴')",1
"('木菴', '桜')",1
"('など', '木菴')",1
"('一々', '木菴')",1
"('木菴', '順番')",1
"('木菴', '点検')",1
"('し', '木菴')",1
"('あと', '木菴')",1
"('で', '木菴')",1
"('ふと', '木菴')",1
"('下女', '木菴')",1
"('勧め', '木菴')",1
"('布団', '木菴')",1
"('上', '木菴')",1
"('木菴', '見る')",1
"('いつ', '木菴')",1
"('木菴', '間')",1
"('か', '木菴')",1
"('一', '木菴')",1
"('木菴', '疋')",1
"('木菴', '猫')",1
"('が', '木菴')",1
"('すまし', '木菴')",1
"('坐っ', '木菴')",1
"('いる', '木菴')",1
"('や', '贋物')",1
"('京', '贋物')",1
"('製', '贋物')",1
"('安', '贋物')",1
"('贋物', '青磁')",1
"('活け', '贋物')",1
"('彼岸', '贋物')",1
"('桜', '贋物')",1
"('など', '贋物')",1
"('一々', '贋物')",1
"('贋物', '順番')",1
"('点検', '贋物')",1
"('し', '贋物')",1
"('あと', '贋物')",1
"('で', '贋物')",1
"('ふと', '贋物')",1
"('下女', '贋物')",1
"('勧め', '贋物')",1
"('布団', '贋物')",1
"('上', '贋物')",1
"('見る', '贋物')",1
"('いつ', '贋物')",1
"('贋物', '間')",1
"('か', '贋物')",1
"('一', '贋物')",1
"('疋', '贋物')",1
"('猫', '贋物')",1
"('が', '贋物')",1
"('すまし', '贋物')",1
"('坐っ', '贋物')",1
"('いる', '贋物')",1
"('や', '京')",1
"('や', '製')",1
"('や', '安')",1
"('や', '青磁')",1
"('や', '活け')",1
"('や', '彼岸')",1
"('や', '桜')",1
"('など', 'や')",1
"('や', '一々')",1
"('や', '順番')",1
"('や', '点検')",1
"('あと', 'や')",1
"('ふと', 'や')",1
"('や', '下女')",1
"('や', '勧め')",1
"('や', '布団')",1
"('いつ', 'や')",1
"('や', '間')",1
"('や', '一')",1
"('や', '疋')",1
"('すまし', 'や')",1
"('や', '坐っ')",1
"('京', '製')",1
"('京', '安')",1
"('京', '青磁')",1
"('京', '活け')",1
"('京', '彼岸')",1
"('京', '桜')",1
"('など', '京')",1
"('一々', '京')",1
"('京', '順番')",1
"('京', '点検')",1
"('し', '京')",1
"('あと', '京')",1
"('で', '京')",1
"('ふと', '京')",1
"('下女', '京')",1
"('京', '勧め')",1
"('京', '布団')",1
"('上', '京')",1
"('京', '見る')",1
"('いつ', '京')",1
"('京', '間')",1
"('か', '京')",1
"('一', '京')",1
"('京', '疋')",1
"('京', '猫')",1
"('が', '京')",1
"('すまし', '京')",1
"('京', '坐っ')",1
"('いる', '京')",1
"('安', '製')",1
"('製', '青磁')",1
"('活け', '製')",1
"('彼岸', '製')",1
"('桜', '製')",1
"('など', '製')",1
"('一々', '製')",1
"('製', '順番')",1
"('点検', '製')",1
"('し', '製')",1
"('あと', '製')",1
"('で', '製')",1
"('ふと', '製')",1
"('下女', '製')",1
"('勧め', '製')",1
"('布団', '製')",1
"('上', '製')",1
"('製', '見る')",1
"('いつ', '製')",1
"('製', '間')",1
"('か', '製')",1
"('一', '製')",1
"('疋', '製')",1
"('猫', '製')",1
"('が', '製')",1
"('すまし', '製')",1
"('坐っ', '製')",1
"('いる', '製')",1
"('安', '青磁')",1
"('安', '活け')",1
"('安', '彼岸')",1
"('安', '桜')",1
"('など', '安')",1
"('一々', '安')",1
"('安', '順番')",1
"('安', '点検')",1
"('あと', '安')",1
"('で', '安')",1
"('ふと', '安')",1
"('下女', '安')",1
"('勧め', '安')",1
"('安', '布団')",1
"('上', '安')",1
"('安', '見る')",1
"('いつ', '安')",1
"('安', '間')",1
"('一', '安')",1
"('安', '疋')",1
"('すまし', '安')",1
"('坐っ', '安')",1
"('いる', '安')",1
"('活け', '青磁')",1
"('彼岸', '青磁')",1
"('桜', '青磁')",1
"('など', '青磁')",1
"('一々', '青磁')",1
"('青磁', '順番')",1
"('点検', '青磁')",1
"('し', '青磁')",1
"('あと', '青磁')",1
"('で', '青磁')",1
"('ふと', '青磁')",1
"('下女', '青磁')",1
"('勧め', '青磁')",1
"('布団', '青磁')",1
"('上', '青磁')",1
"('見る', '青磁')",1
"('いつ', '青磁')",1
"('間', '青磁')",1
"('か', '青磁')",1
"('一', '青磁')",1
"('疋', '青磁')",1
"('猫', '青磁')",1
"('が', '青磁')",1
"('すまし', '青磁')",1
"('坐っ', '青磁')",1
"('いる', '青磁')",1
"('彼岸', '活け')",1
"('桜', '活け')",1
"('など', '活け')",1
"('一々', '活け')",1
"('活け', '順番')",1
"('活け', '点検')",1
"('し', '活け')",1
"('あと', '活け')",1
"('で', '活け')",1
"('ふと', '活け')",1
"('下女', '活け')",1
"('勧め', '活け')",1
"('布団', '活け')",1
"('上', '活け')",1
"('活け', '見る')",1
"('いつ', '活け')",1
"('活け', '間')",1
"('か', '活け')",1
"('一', '活け')",1
"('活け', '疋')",1
"('活け', '猫')",1
"('が', '活け')",1
"('すまし', '活け')",1
"('坐っ', '活け')",1
"('いる', '活け')",1
"('彼岸', '桜')",1
"('など', '彼岸')",1
"('一々', '彼岸')",1
"('彼岸', '順番')",1
"('彼岸', '点検')",1
"('し', '彼岸')",1
"('あと', '彼岸')",1
"('で', '彼岸')",1
"('ふと', '彼岸')",1
"('下女', '彼岸')",1
"('勧め', '彼岸')",1
"('布団', '彼岸')",1
"('上', '彼岸')",1
"('彼岸', '見る')",1
"('いつ', '彼岸')",1
"('彼岸', '間')",1
"('か', '彼岸')",1
"('一', '彼岸')",1
"('彼岸', '疋')",1
"('彼岸', '猫')",1
"('が', '彼岸')",1
"('すまし', '彼岸')",1
"('坐っ', '彼岸')",1
"('いる', '彼岸')",1
"('など', '桜')",1
"('一々', '桜')",1
"('桜', '順番')",1
"('桜', '点検')",1
"('し', '桜')",1
"('あと', '桜')",1
"('で', '桜')",1
"('ふと', '桜')",1
"('下女', '桜')",1
"('勧め', '桜')",1
"('布団', '桜')",1
"('上', '桜')",1
"('桜', '見る')",1
"('いつ', '桜')",1
"('桜', '間')",1
"('か', '桜')",1
"('一', '桜')",1
"('桜', '疋')",1
"('桜', '猫')",1
"('が', '桜')",1
"('すまし', '桜')",1
"('坐っ', '桜')",1
"('いる', '桜')",1
"('など', '一々')",1
"('など', '順番')",1
"('など', '点検')",1
"('あと', 'など')",1
"('など', 'ふと')",1
"('など', '下女')",1
"('など', '勧め')",1
"('など', '布団')",1
"('など', '上')",1
"('すまし', 'など')",1
"('など', '坐っ')",1
"('一々', '順番')",1
"('一々', '点検')",1
"('し', '一々')",1
"('あと', '一々')",1
"('で', '一々')",1
"('ふと', '一々')",1
"('一々', '下女')",1
"('一々', '勧め')",1
"('一々', '布団')",1
"('一々', '上')",1
"('一々', '見る')",1
"('いつ', '一々')",1
"('一々', '間')",1
"('か', '一々')",1
"('一', '一々')",1
"('一々', '疋')",1
"('一々', '猫')",1
"('が', '一々')",1
"('すまし', '一々')",1
"('一々', '坐っ')",1
"('いる', '一々')",1
"('点検', '順番')",1
"('し', '順番')",1
"('あと', '順番')",1
"('で', '順番')",1
"('ふと', '順番')",1
"('下女', '順番')",1
"('勧め', '順番')",1
"('布団', '順番')",1
"('上', '順番')",1
"('見る', '順番')",1
"('いつ', '順番')",1
"('間', '順番')",1
"('か', '順番')",1
"('一', '順番')",1
"('疋', '順番')",1
"('猫', '順番')",1
"('が', '順番')",1
"('すまし', '順番')",1
"('坐っ', '順番')",1
"('いる', '順番')",1
"('し', '点検')",1
"('あと', '点検')",1
"('で', '点検')",1
"('ふと', '点検')",1
"('下女', '点検')",1
"('勧め', '点検')",1
"('布団', '点検')",1
"('上', '点検')",1
"('点検', '見る')",1
"('いつ', '点検')",1
"('点検', '間')",1
"('か', '点検')",1
"('一', '点検')",1
"('点検', '疋')",1
"('点検', '猫')",1
"('が', '点検')",1
"('すまし', '点検')",1
"('坐っ', '点検')",1
"('いる', '点検')",1
"('し', 'ふと')",1
"('し', '勧め')",1
"('し', '布団')",1
"('し', 'すまし')",1
"('し', '坐っ')",1
"('あと', 'で')",1
"('あと', 'ふと')",1
"('あと', '下女')",1
"('あと', '勧め')",1
"('あと', '布団')",1
"('あと', '上')",1
"('あと', '見る')",1
"('あと', 'いつ')",1
"('あと', '間')",1
"('あと', 'か')",1
"('あと', '一')",1
"('あと', '疋')",1
"('あと', 'が')",1
"('あと', 'すまし')",1
"('あと', '坐っ')",1
"('あと', 'いる')",1
"('で', 'ふと')",1
"('で', '勧め')",1
"('で', '布団')",1
"('いつ', 'で')",1
"('すまし', 'で')",1
"('で', '坐っ')",1
"('ふと', '下女')",1
"('ふと', '勧め')",1
"('ふと', '布団')",1
"('ふと', '上')",1
"('ふと', '見る')",1
"('いつ', 'ふと')",1
"('ふと', '間')",1
"('か', 'ふと')",1
"('ふと', '一')",1
"('ふと', '疋')",1
"('ふと', '猫')",1
"('が', 'ふと')",1
"('すまし', 'ふと')",1
"('ふと', '坐っ')",1
"('いる', 'ふと')",1
"('下女', '勧め')",1
"('下女', '布団')",1
"('上', '下女')",1
"('下女', '見る')",1
"('いつ', '下女')",1
"('下女', '間')",1
"('下女', '疋')",1
"('すまし', '下女')",1
"('下女', '坐っ')",1
"('勧め', '布団')",1
"('上', '勧め')",1
"('勧め', '見る')",1
"('いつ', '勧め')",1
"('勧め', '間')",1
"('か', '勧め')",1
"('一', '勧め')",1
"('勧め', '疋')",1
"('勧め', '猫')",1
"('が', '勧め')",1
"('すまし', '勧め')",1
"('勧め', '坐っ')",1
"('いる', '勧め')",1
"('上', '布団')",1
"('布団', '見る')",1
"('いつ', '布団')",1
"('布団', '間')",1
"('か', '布団')",1
"('一', '布団')",1
"('布団', '疋')",1
"('布団', '猫')",1
"('が', '布団')",1
"('すまし', '布団')",1
"('坐っ', '布団')",1
"('いる', '布団')",1
"('いつ', '上')",1
"('上', '間')",1
"('上', '疋')",1
"('すまし', '上')",1
"('上', '坐っ')",1
"('いつ', '見る')",1
"('見る', '間')",1
"('すまし', '見る')",1
"('坐っ', '見る')",1
"('いつ', '一')",1
"('いつ', '疋')",1
"('いつ', 'が')",1
"('いつ', 'すまし')",1
"('いつ', '坐っ')",1
"('いつ', 'いる')",1
"('すまし', '間')",1
"('坐っ', '間')",1
"('いる', '間')",1
"('か', '疋')",1
"('か', 'すまし')",1
"('か', '坐っ')",1
"('すまし', '一')",1
"('一', '坐っ')",1
"('すまし', '疋')",1
"('坐っ', '疋')",1
"('すまし', '猫')",1
"('坐っ', '猫')",1
"('が', 'すまし')",1
"('が', '坐っ')",1
"('すまし', '坐っ')",1
"('いる', 'すまし')",1
"('いる', '坐っ')",1
"('人間', '譲る')",1
"('人間', '怪しから')",1
"('なら', '譲る')",1
"('なら', '怪しから')",1
"('事', '譲る')",1
"('も', '譲る')",1
"('あろう', '譲る')",1
"('が', '譲る')",1
"('猫', '譲る')",1
"('と', '譲る')",1
"('は', '譲る')",1
"('怪しから', '譲る')",1
"('ん', '譲る')",1
"('あろう', '怪しから')",1
"('乗り手', '猫')",1
"('で', '乗り手')",1
"('ある', '乗り手')",1
"('乗り手', '云う')",1
"('の', '乗り手')",1
"('一段', '乗り手')",1
"('不', '乗り手')",1
"('乗り手', '愉快')",1
"('を', '乗り手')",1
"('乗り手', '感ぜ')",1
"('しめる', '乗り手')",1
"('一段', '猫')",1
"('しめる', '猫')",1
"('で', '一段')",1
"('しめる', 'で')",1
"('ある', '一段')",1
"('ある', '不')",1
"('ある', '愉快')",1
"('ある', '感ぜ')",1
"('ある', 'しめる')",1
"('一段', '云う')",1
"('云う', '愉快')",1
"('云う', '感ぜ')",1
"('しめる', '云う')",1
"('の', '一段')",1
"('しめる', 'の')",1
"('一段', '不')",1
"('一段', '愉快')",1
"('を', '一段')",1
"('一段', '感ぜ')",1
"('しめる', '一段')",1
"('不', '愉快')",1
"('不', '感ぜ')",1
"('しめる', '不')",1
"('愉快', '感ぜ')",1
"('しめる', '愉快')",1
"('を', '感ぜ')",1
"('しめる', 'を')",1
"('しめる', '感ぜ')",1
"('その', '最後')",1
"('最後', '猫')",1
"('の', '最後')",1
"('態度', '最後')",1
"('が', '最後')",1
"('もっとも', '最後')",1
"('最後', '癪')",1
"('最後', '障る')",1
"('その', '態度')",1
"('その', '癪')",1
"('その', '障る')",1
"('態度', '猫')",1
"('猫', '癪')",1
"('猫', '障る')",1
"('の', '態度')",1
"('の', '癪')",1
"('の', '障る')",1
"('が', '態度')",1
"('もっとも', '態度')",1
"('態度', '癪')",1
"('態度', '障る')",1
"('が', '癪')",1
"('が', '障る')",1
"('もっとも', '癪')",1
"('もっとも', '障る')",1
"('癪', '障る')",1
"('たる', '堂々')",1
"('堂々', '猫')",1
"('堂々', '恐れ')",1
"('堂々', '手出し')",1
"('せ', '堂々')",1
"('ぬ', '堂々')",1
"('事', '堂々')",1
"('堂々', '有ろう')",1
"('はず', '堂々')",1
"('なぜ', '堂々')",1
"('堂々', '早く')",1
"('吾輩', '堂々')",1
"('処分', '堂々')",1
"('堂々', '自分')",1
"('不平', '堂々')",1
"('堂々', '洩らさ')",1
"('か', '堂々')",1
"('これ', '堂々')",1
"('全く', '堂々')",1
"('堂々', '鈴木')",1
"('君', '堂々')",1
"('一', '堂々')",1
"('個', '堂々')",1
"('堂々', '自己')",1
"('体面', '堂々')",1
"('堂々', '維持')",1
"('する', '堂々')",1
"('堂々', '自重')",1
"('堂々', '心')",1
"('堂々', '故')",1
"('で', '堂々')",1
"('ある', '堂々')",1
"('堂々', '察せ')",1
"('らるる', '堂々')",1
"('たる', '恐れ')",1
"('たる', '手出し')",1
"('せ', 'たる')",1
"('たる', '有ろう')",1
"('たる', 'はず')",1
"('たる', 'なぜ')",1
"('たる', '早く')",1
"('たる', '処分')",1
"('たる', '自分')",1
"('たる', '不平')",1
"('たる', '洩らさ')",1
"('これ', 'たる')",1
"('たる', '一')",1
"('たる', '個')",1
"('たる', '自己')",1
"('たる', '維持')",1
"('たる', '自重')",1
"('たる', '心')",1
"('たる', '故')",1
"('たる', '察せ')",1
"('たる', 'らるる')",1
"('恐れ', '猫')",1
"('手出し', '猫')",1
"('有ろう', '猫')",1
"('早く', '猫')",1
"('処分', '猫')",1
"('不平', '猫')",1
"('洩らさ', '猫')",1
"('個', '猫')",1
"('猫', '維持')",1
"('猫', '自重')",1
"('故', '猫')",1
"('恐れ', '手出し')",1
"('せ', '恐れ')",1
"('ぬ', '恐れ')",1
"('事', '恐れ')",1
"('恐れ', '有ろう')",1
"('はず', '恐れ')",1
"('なぜ', '恐れ')",1
"('恐れ', '早く')",1
"('吾輩', '恐れ')",1
"('処分', '恐れ')",1
"('恐れ', '自分')",1
